id_imovel,bairro,tipo,area_util,quartos,suites,banheiros,vagas,andar,idade_imovel,varanda,piscina,academia,portaria_24h,vista_mar,condominio,iptu,lat,lon,preco_venda
7268,Sao Cristovao,Apartamento,154.4,4,2,6,0,18,7,1,0,0,1,0,357.25,553.48,-22.905859,-43.219474,1114751.91
7269,Niteroi,Apartamento,93.0,3,1,4,2,9,7,1,1,1,0,0,764.92,169.63,-22.879181,-43.1078,863479.79
7270,Barra da Tijuca,Studio/Loft,45.4,1,0,2,0,6,8,1,1,0,1,1,1183.71,505.31,-22.998719,-43.373358,660609.31
7271,Santa Teresa,Casa,178.2,3,1,3,2,0,0,1,0,1,0,0,886.87,658.48,-22.911489,-43.186475,1966972.07
7272,Niteroi,Cobertura,264.2,4,2,4,1,9,28,0,0,1,0,1,1047.09,2285.21,-22.871215,-43.098451,2892491.42
7273,Leblon,Casa,230.6,5,3,6,3,0,8,0,0,0,0,1,1527.92,4664.32,-22.992037,-43.230294,7737883.91
7274,Flamengo,Cobertura,217.1,3,1,4,1,18,2,0,0,1,1,1,1147.73,1697.12,-22.952682,-43.189937,3250851.83
7275,Engenho Novo,Apartamento,58.8,2,1,4,2,12,4,1,1,0,1,0,551.41,310.28,-22.912407,-43.266707,377346.0
7276,Ramos,Studio/Loft,41.6,2,1,2,2,13,23,0,0,0,0,0,870.06,207.89,-22.852698,-43.265273,220002.13
7277,Barra da Tijuca,Apartamento,43.5,1,0,1,1,24,15,0,1,0,1,0,824.23,459.29,-23.000509,-43.363217,377214.15
7278,Meier,Apartamento,130.6,4,2,5,1,20,3,0,0,0,1,0,346.87,466.77,-22.880641,-43.281293,875935.98
7279,Vila Isabel,Cobertura,235.7,4,0,4,2,25,5,1,1,1,0,0,545.0,1382.59,-22.913457,-43.267705,1600028.72
7280,Ramos,Flat,61.8,2,0,4,2,3,10,1,1,0,0,0,771.72,174.77,-22.851483,-43.256518,281091.8
7281,Engenho Novo,Apartamento,31.6,0,0,1,1,22,1,0,1,0,0,0,694.81,145.25,-22.921109,-43.265769,199514.82
7282,Copacabana,Apartamento,57.4,2,0,3,1,28,38,1,0,0,1,0,1915.65,658.73,-22.975503,-43.200988,916512.36
7283,Lagoa,Cobertura,184.3,3,2,5,1,11,3,1,0,1,0,0,1616.63,2448.19,-22.965803,-43.202942,4071257.31
7284,Copacabana,Apartamento,117.8,3,1,4,3,15,2,1,0,0,0,1,1519.51,936.81,-22.968605,-43.186895,3192020.42
7285,Niteroi,Cobertura,158.2,3,0,3,3,9,39,0,0,1,1,0,733.19,1132.25,-22.882463,-43.109779,1274234.93
7286,Niteroi,Cobertura,536.7,5,1,5,1,21,8,1,1,0,1,0,634.56,4581.65,-22.872929,-43.100255,4595689.94
7287,Madureira,Casa,177.7,3,2,4,0,0,19,1,1,0,1,0,503.95,625.46,-22.876426,-43.34195,685313.64
7288,Copacabana,Apartamento,59.9,1,0,1,1,17,18,1,1,1,0,0,1966.6,774.85,-22.967726,-43.186069,945616.64
7289,Tijuca,Apartamento,83.5,3,0,4,0,8,8,1,1,1,1,0,566.21,617.61,-22.927416,-43.231228,636692.7
7290,Botafogo,Casa,130.4,3,1,3,0,0,1,1,0,1,0,0,1061.6,2138.27,-22.925562,-43.169166,1940884.7
7291,Barra da Tijuca,Apartamento,56.0,2,0,2,2,2,2,1,0,0,1,0,1338.5,723.1,-23.006484,-43.368292,752277.97
7292,Humaita,Apartamento,134.9,4,2,6,3,22,1,1,0,0,1,0,2340.02,1773.52,-22.941332,-43.186075,2575069.82
7293,Centro,Apartamento,110.5,2,1,2,0,17,9,1,1,1,1,0,731.87,502.63,-22.908727,-43.156815,972565.6
7294,Copacabana,Apartamento,110.6,2,1,2,2,29,28,1,0,0,0,0,2308.3,1049.94,-22.97625,-43.196792,1875623.85
7295,Sao Cristovao,Studio/Loft,52.3,2,1,3,2,8,13,1,0,1,1,0,578.48,273.37,-22.899371,-43.232652,326936.68
7296,Campo Grande,Studio/Loft,42.9,2,0,4,2,29,20,1,0,0,0,0,181.78,154.69,-22.911307,-43.571831,154328.8
7297,Meier,Apartamento,58.7,2,1,2,0,15,10,1,1,1,1,0,772.77,286.92,-22.911219,-43.270188,376835.71
7298,Copacabana,Apartamento,119.5,3,2,4,1,24,3,1,0,0,0,0,1680.85,1760.2,-22.957989,-43.187055,2173713.76
7299,Niteroi,Apartamento,57.3,2,1,4,1,12,6,1,0,0,0,0,861.58,402.42,-22.879325,-43.104824,464700.61
7300,Sao Cristovao,Apartamento,74.3,3,1,5,0,13,3,1,0,1,0,0,636.11,196.02,-22.891674,-43.221457,397623.74
7301,Recreio,Apartamento,88.4,2,1,2,2,20,61,1,1,0,1,0,511.01,371.15,-23.022298,-43.463697,610001.84
7302,Meier,Casa,187.2,4,3,4,3,0,1,1,1,1,0,0,489.45,543.82,-22.898305,-43.282671,1483998.59
7303,Lapa,Casa,89.3,3,2,3,3,0,15,1,0,0,1,0,1087.11,451.75,-22.911044,-43.168618,910135.73
7304,Recreio,Cobertura,156.8,4,1,6,2,6,8,0,0,1,0,1,1122.54,1275.77,-23.024249,-43.471954,1666728.9
7305,Tijuca,Apartamento,89.2,3,0,4,3,26,0,0,0,1,1,0,629.06,487.03,-22.896748,-43.247089,901040.99
7306,Recreio,Studio/Loft,32.6,0,0,2,0,8,12,1,1,0,0,1,987.4,188.29,-23.029714,-43.459064,340986.08
7307,Ipanema,Apartamento,141.2,3,2,4,1,18,19,1,1,1,0,1,2488.17,2146.67,-22.983103,-43.211159,4849138.35
7308,Madureira,Apartamento,151.2,3,0,4,1,23,53,0,0,1,1,0,174.44,499.18,-22.8665,-43.351883,387621.62
7309,Copacabana,Flat,41.6,2,1,4,0,12,8,1,0,1,1,0,1831.32,434.42,-22.968601,-43.211088,575343.97
7310,Barra da Tijuca,Studio/Loft,38.6,1,0,3,0,9,34,1,0,0,0,0,932.89,274.35,-23.003942,-43.376957,325104.99
7311,Barra da Tijuca,Apartamento,169.5,3,1,5,1,20,0,1,1,1,0,0,1263.08,1650.21,-23.005537,-43.370184,1946622.22
7312,Gavea,Casa,188.3,4,3,4,2,0,33,0,0,0,1,0,1921.88,2353.25,-22.973688,-43.23897,3240626.76
7313,Barra da Tijuca,Cobertura,190.8,3,2,3,3,9,0,1,1,0,1,0,958.01,1411.3,-23.006243,-43.362587,2622129.69
7314,Sao Cristovao,Studio/Loft,47.1,2,1,2,1,15,39,0,0,0,1,0,541.33,233.07,-22.889807,-43.238374,238549.41
7315,Jardim Botanico,Apartamento,80.7,2,1,3,2,9,3,0,1,1,1,0,2608.97,1290.55,-22.964779,-43.228366,1506714.55
7316,Botafogo,Apartamento,149.6,3,1,5,3,18,26,1,0,0,1,0,890.47,2047.02,-22.949652,-43.181473,1973326.92
7317,Santa Teresa,Apartamento,70.9,3,0,3,0,10,18,1,0,1,0,0,721.91,495.72,-22.919892,-43.180896,598665.83
7318,Campo Grande,Apartamento,74.4,2,0,2,2,21,13,0,0,0,1,0,306.48,235.55,-22.897928,-43.553458,247927.03
7319,Recreio,Apartamento,123.5,3,2,5,2,17,2,0,1,0,0,0,959.32,653.51,-23.007975,-43.458417,1237396.19
7320,Sao Conrado,Apartamento,93.7,2,0,2,2,3,4,0,0,1,1,1,1349.04,674.11,-23.003026,-43.262729,1532238.16
7321,Ipanema,Apartamento,94.0,3,0,3,3,21,42,1,1,1,1,1,1987.92,1429.89,-22.982109,-43.220619,2721732.57
7322,Ipanema,Apartamento,41.9,1,0,2,0,21,0,1,0,1,0,0,1780.16,700.49,-22.976447,-43.208321,1020490.06
7323,Barra da Tijuca,Cobertura,194.4,3,1,5,0,12,15,1,1,0,0,0,1279.06,1967.7,-23.01174,-43.367098,2020394.62
7324,Niteroi,Apartamento,127.2,4,2,6,2,17,9,1,0,1,0,0,1246.36,1013.57,-22.887289,-43.104699,1021362.97
7325,Ramos,Apartamento,65.8,1,0,3,0,12,9,1,0,0,1,0,700.53,244.07,-22.856971,-43.255853,283082.83
7326,Barra da Tijuca,Apartamento,119.1,3,1,5,3,17,31,1,1,0,0,1,701.41,951.59,-23.007351,-43.352173,1494286.69
7327,Campo Grande,Apartamento,100.2,3,2,3,2,25,11,0,0,0,0,1,390.95,297.03,-22.896332,-43.554429,442129.8
7328,Recreio,Casa,182.8,3,0,3,2,0,10,1,0,0,0,0,711.22,1028.76,-23.018329,-43.470649,1348113.23
7329,Gavea,Cobertura,353.8,5,2,7,3,2,8,1,0,0,0,1,1920.95,4052.35,-22.985494,-43.23788,8444243.78
7330,Barra da Tijuca,Apartamento,78.6,3,1,4,2,6,2,1,1,0,0,0,1336.27,725.96,-23.010288,-43.374713,1026684.14
7331,Botafogo,Apartamento,80.8,3,2,3,2,19,32,1,0,0,0,1,1841.72,985.35,-22.948323,-43.171041,1042809.99
7332,Lapa,Apartamento,82.7,3,2,4,0,19,11,1,0,1,1,0,1337.65,529.91,-22.906892,-43.18181,986349.16
7333,Barra da Tijuca,Studio/Loft,38.8,2,0,4,2,22,28,0,0,1,1,0,1281.63,399.77,-22.999645,-43.371299,436465.24
7334,Meier,Apartamento,122.3,3,2,5,1,17,65,1,1,1,1,0,614.11,554.02,-22.883062,-43.29476,726383.05
7335,Barra da Tijuca,Studio/Loft,26.3,1,0,2,0,20,6,1,0,1,1,0,561.12,186.69,-23.001905,-43.349626,322784.83
7336,Niteroi,Studio/Loft,47.2,1,0,1,1,14,8,1,1,1,0,0,974.87,291.86,-22.887642,-43.107249,419991.44
7337,Sao Cristovao,Apartamento,92.5,3,2,5,0,2,65,0,1,0,0,0,791.52,635.37,-22.888596,-43.219085,393634.44
7338,Jacarepagua,Apartamento,112.3,3,2,3,1,28,0,1,1,0,1,0,1016.46,508.38,-22.95806,-43.375207,714116.8
7339,Copacabana,Apartamento,234.3,4,0,4,2,11,3,1,0,1,0,1,2407.54,2662.76,-22.960361,-43.177267,5064347.5
7340,Niteroi,Apartamento,73.3,3,1,5,3,1,8,1,1,1,1,0,844.61,395.6,-22.871543,-43.116229,719713.5
7341,Tijuca,Studio/Loft,28.0,1,0,1,0,19,21,1,1,1,1,0,690.22,168.8,-22.924984,-43.227044,208978.02
7342,Gavea,Flat,57.7,1,0,1,1,25,2,0,0,0,1,0,1244.66,703.8,-22.981199,-43.22691,1350986.32
7343,Lapa,Apartamento,103.6,3,1,5,3,10,11,1,0,1,0,0,1220.31,702.65,-22.906335,-43.187498,819068.53
7344,Ipanema,Casa,296.1,4,1,5,2,0,8,0,1,0,0,1,1774.06,5266.0,-22.990265,-43.203332,8193713.19
7345,Jardim Botanico,Apartamento,72.6,3,0,5,3,13,6,1,0,1,1,0,1606.62,1012.88,-22.970446,-43.233254,1240082.39
7346,Tijuca,Apartamento,64.6,1,0,3,1,29,24,1,0,1,1,0,582.84,560.02,-22.937655,-43.240211,677628.89
7347,Barra da Tijuca,Studio/Loft,25.9,1,0,3,0,25,4,1,1,0,1,1,1891.72,159.07,-23.001573,-43.373025,344756.5
7348,Recreio,Casa,108.1,2,0,4,1,0,8,1,0,0,1,0,1020.21,819.66,-23.006763,-43.466724,1061072.62
7349,Humaita,Apartamento,76.2,3,0,5,2,23,6,0,1,1,1,0,1697.02,1030.11,-22.957722,-43.194992,1155422.47
7350,Copacabana,Flat,53.4,2,1,3,1,14,31,1,0,0,0,0,1899.03,923.08,-22.984292,-43.187404,600070.87
7351,Ipanema,Cobertura,453.2,4,1,4,0,4,8,0,0,1,1,0,1798.15,9819.75,-22.967242,-43.217871,8534981.36
7352,Lagoa,Apartamento,45.7,2,1,4,2,6,2,1,0,0,0,0,2715.14,836.5,-22.974766,-43.204534,902390.53
7353,Campo Grande,Apartamento,102.9,3,0,4,3,26,5,0,0,1,1,0,371.32,210.43,-22.901804,-43.562035,414513.67
7354,Tijuca,Casa,144.3,3,2,4,1,0,3,1,0,1,1,0,938.48,1105.15,-22.919508,-43.236684,1432264.82
7355,Jacarepagua,Studio/Loft,40.2,2,0,2,1,17,2,0,1,0,0,0,1271.65,137.91,-22.95375,-43.382284,268779.86
7356,Barra da Tijuca,Apartamento,72.1,2,0,4,0,13,14,0,0,0,0,1,893.24,389.5,-22.996602,-43.378775,791442.92
7357,Engenho Novo,Apartamento,136.2,4,0,6,1,30,65,1,0,1,0,0,653.24,542.99,-22.911807,-43.285835,462185.44
7358,Copacabana,Studio/Loft,49.2,2,0,3,2,6,4,1,1,0,0,0,2814.44,378.16,-22.97119,-43.18917,721032.64
7359,Gavea,Studio/Loft,36.9,2,1,2,2,4,1,1,0,0,1,0,1617.39,307.05,-22.982076,-43.240471,562691.93
7360,Meier,Casa,382.2,4,3,5,0,0,9,0,0,0,1,0,500.62,1616.45,-22.912209,-43.272353,2261614.58
7361,Recreio,Flat,66.5,1,0,1,1,10,1,1,0,0,0,0,911.47,399.0,-23.021033,-43.4587,618280.61
7362,Madureira,Flat,77.9,3,0,4,0,27,10,1,0,1,0,1,324.92,225.14,-22.858594,-43.333102,444438.51
7363,Lapa,Studio/Loft,37.6,1,0,1,1,27,12,0,0,1,1,0,1354.97,148.82,-22.920697,-43.163931,327078.83
7364,Centro,Casa,306.9,5,1,6,3,0,8,1,1,0,1,0,835.35,1588.12,-22.917373,-43.176835,2260644.35
7365,Botafogo,Flat,45.4,2,1,4,1,19,6,1,0,0,0,0,1772.67,603.94,-22.946863,-43.170672,822043.05
7366,Copacabana,Apartamento,63.6,2,1,2,1,5,21,0,0,0,0,0,1748.79,715.19,-22.96291,-43.184431,863263.77
7367,Botafogo,Apartamento,215.2,3,2,4,1,25,0,0,0,0,0,1,1500.68,2832.68,-22.953685,-43.172707,4131062.72
7368,Madureira,Apartamento,58.3,2,1,3,2,26,5,1,0,0,1,0,386.66,282.39,-22.87879,-43.345984,326980.18
7369,Niteroi,Casa,164.4,3,2,5,3,0,13,1,0,1,0,0,1382.27,1227.96,-22.880064,-43.102672,1376086.49
7370,Niteroi,Flat,34.2,0,0,2,0,25,1,1,0,1,1,0,828.3,240.68,-22.881651,-43.106669,274913.33
7371,Jardim Botanico,Casa,136.7,4,1,6,2,0,22,1,1,0,1,0,1228.62,2025.58,-22.954551,-43.234331,2427626.85
7372,Centro,Apartamento,60.5,2,0,3,1,24,3,0,0,0,1,1,798.28,310.4,-22.897159,-43.168811,704115.16
7373,Tijuca,Flat,46.5,2,0,3,0,4,10,1,1,1,0,0,1075.05,332.89,-22.932314,-43.251272,354309.04
7374,Centro,Apartamento,101.5,3,0,5,2,29,26,0,0,1,1,0,817.66,531.43,-22.915062,-43.162959,680948.04
7375,Tijuca,Apartamento,111.7,2,1,2,1,12,6,1,0,0,0,0,1337.78,998.71,-22.944525,-43.237007,873322.78
7376,Copacabana,Cobertura,154.7,3,0,4,2,25,1,1,0,1,1,1,302.52,2015.41,-22.969548,-43.196336,3729013.77
7377,Copacabana,Flat,45.1,1,0,1,1,18,25,0,1,1,0,0,958.95,572.53,-22.97723,-43.189802,710095.41
7378,Campo Grande,Apartamento,138.8,3,0,4,3,11,9,1,0,1,0,0,361.48,409.24,-22.886333,-43.560237,584150.21
7379,Barra da Tijuca,Apartamento,178.0,3,0,4,1,25,14,1,0,0,0,0,745.87,1410.41,-23.00441,-43.356313,2304853.49
7380,Barra da Tijuca,Apartamento,148.7,4,2,5,2,10,0,0,0,0,0,0,1515.93,737.44,-23.003054,-43.354067,2041888.73
7381,Barra da Tijuca,Flat,36.4,2,1,2,1,10,65,0,1,0,0,1,1193.66,384.07,-23.00602,-43.366386,321299.79
7382,Barra da Tijuca,Apartamento,144.8,3,0,3,2,6,49,1,0,1,1,0,777.58,543.91,-22.999685,-43.36555,1173467.12
7383,Campo Grande,Casa,460.6,4,2,5,1,0,2,1,0,1,1,0,505.53,1236.01,-22.891401,-43.544887,2077891.83
7384,Ipanema,Apartamento,45.7,1,0,1,1,29,28,1,0,0,0,0,2957.04,697.94,-23.00066,-43.222364,815700.85
7385,Copacabana,Apartamento,138.8,3,2,5,0,5,8,1,0,0,1,0,1861.45,1681.3,-22.962155,-43.198869,2222989.47
7386,Madureira,Casa,221.3,5,3,7,2,0,2,1,1,1,0,0,296.47,321.25,-22.8867,-43.326964,947559.93
7387,Tijuca,Cobertura,196.2,4,1,6,1,2,8,1,0,0,0,0,701.35,1553.03,-22.924562,-43.239237,1794674.23
7388,Copacabana,Apartamento,93.9,3,2,3,1,2,19,1,0,1,1,0,1166.93,1250.52,-22.979776,-43.181786,1602817.67
7389,Ipanema,Apartamento,107.5,2,0,4,1,18,7,1,0,0,0,0,2341.76,1880.94,-22.992061,-43.198207,2537041.3
7390,Flamengo,Apartamento,143.0,3,2,4,0,4,7,0,0,1,1,0,1494.09,1079.07,-22.945303,-43.190983,1539429.33
7391,Humaita,Apartamento,140.1,4,0,4,0,20,0,0,1,0,1,0,1745.48,1898.88,-22.954871,-43.182013,2296893.71
7392,Leblon,Studio/Loft,26.1,1,0,2,0,10,0,0,0,0,1,1,2113.08,267.58,-22.987494,-43.217791,910091.86
7393,Flamengo,Cobertura,175.3,3,0,3,0,18,8,0,1,0,0,1,1858.07,2001.74,-22.929936,-43.187517,3128807.16
7394,Ramos,Apartamento,93.4,2,1,2,1,29,32,0,0,0,1,0,541.85,481.41,-22.850538,-43.259287,391634.61
7395,Santa Teresa,Apartamento,168.8,4,2,5,2,2,21,1,1,0,0,0,768.21,1658.35,-22.923125,-43.183691,1960763.55
7396,Lapa,Casa,58.6,1,0,1,1,0,21,1,0,0,1,0,688.8,354.62,-22.906968,-43.174478,480187.71
7397,Barra da Tijuca,Casa,151.9,4,3,6,3,0,0,1,0,1,0,0,1409.03,1568.43,-22.999825,-43.373185,1515630.75
7398,Sao Conrado,Apartamento,48.8,2,0,4,2,16,0,1,1,0,0,1,1484.99,555.79,-23.010147,-43.267381,928574.38
7399,Campo Grande,Studio/Loft,27.0,0,0,1,1,14,3,0,1,1,0,0,357.54,17.8,-22.894883,-43.559284,108628.52
7400,Madureira,Apartamento,133.5,3,2,4,2,1,9,1,1,0,1,0,562.0,380.26,-22.859205,-43.345244,611150.88
7401,Tijuca,Apartamento,72.8,3,2,5,0,6,0,1,1,0,1,1,967.26,606.72,-22.912147,-43.241784,905225.44
7402,Humaita,Apartamento,35.4,1,0,1,0,18,19,1,1,0,0,0,1314.55,317.18,-22.97162,-43.18849,519573.24
7403,Sao Conrado,Apartamento,84.5,2,1,4,2,17,9,1,0,0,0,1,952.56,707.52,-23.005798,-43.278532,1278441.0
7404,Jacarepagua,Casa,499.9,4,2,4,2,0,25,1,0,1,0,0,638.73,2382.16,-22.950274,-43.380513,3175214.19
7405,Tijuca,Studio/Loft,24.2,0,0,1,0,21,6,1,0,0,1,0,778.66,194.84,-22.93202,-43.240388,180412.52
7406,Leblon,Flat,62.8,2,0,2,1,11,37,0,0,0,0,0,2151.69,1509.37,-22.984663,-43.236919,1138366.98
7407,Campo Grande,Apartamento,168.5,3,1,5,1,2,16,0,0,1,0,0,190.41,383.61,-22.908208,-43.564261,576645.85
7408,Tijuca,Apartamento,88.2,3,2,5,2,25,35,0,0,0,1,0,985.94,562.83,-22.920051,-43.239404,704490.89
7409,Vila Isabel,Apartamento,194.6,4,2,5,2,7,6,1,0,0,1,0,932.83,1156.47,-22.894432,-43.261319,1562994.19
7410,Botafogo,Apartamento,69.1,2,0,4,1,2,40,0,0,0,0,0,1307.63,585.4,-22.948372,-43.170507,750213.57
7411,Madureira,Casa,383.4,5,2,6,3,0,7,1,1,1,1,0,646.08,1380.8,-22.872343,-43.345882,1767755.13
7412,Ramos,Apartamento,146.0,3,0,3,1,7,18,1,0,0,1,0,439.28,695.13,-22.838003,-43.247675,631987.3
7413,Copacabana,Apartamento,88.8,3,1,4,1,13,43,1,0,0,1,1,2106.14,1112.83,-22.969517,-43.190298,1622962.3
7414,Vila Isabel,Apartamento,49.6,1,0,2,1,8,4,1,1,1,0,1,806.63,184.19,-22.922824,-43.262047,521969.17
7415,Meier,Cobertura,154.9,4,3,6,3,26,3,1,1,1,0,0,418.24,552.31,-22.917109,-43.297243,1179464.53
7416,Centro,Apartamento,35.2,2,1,3,1,18,1,1,0,0,0,1,597.5,217.63,-22.898119,-43.181369,315816.44
7417,Botafogo,Apartamento,114.1,3,2,5,0,20,17,1,1,0,0,0,1021.21,1215.28,-22.957811,-43.168733,1709757.34
7418,Lapa,Studio/Loft,42.8,1,0,1,1,2,2,1,1,0,0,0,770.33,246.95,-22.913793,-43.187359,346893.25
7419,Recreio,Cobertura,226.2,4,1,4,1,6,19,1,1,1,0,1,1006.82,1134.05,-23.015166,-43.479254,2462687.45
7420,Copacabana,Cobertura,210.8,4,1,5,1,17,23,1,0,1,1,0,974.63,2661.26,-22.966028,-43.186734,3873087.34
7421,Copacabana,Apartamento,154.9,4,3,4,2,25,1,1,0,1,0,0,2278.91,1343.57,-22.984255,-43.181812,3068765.53
7422,Botafogo,Apartamento,101.4,3,0,4,0,28,47,0,1,0,0,0,1624.9,1263.57,-22.95695,-43.177293,1245232.56
7423,Gavea,Apartamento,72.1,2,0,3,2,11,0,0,0,0,0,0,1918.33,914.55,-22.974751,-43.254638,1098604.27
7424,Jacarepagua,Apartamento,95.5,2,1,3,0,27,0,1,0,1,1,0,343.01,468.16,-22.973397,-43.388941,665332.99
7425,Ramos,Apartamento,204.1,4,0,6,2,16,3,1,0,0,0,0,728.57,1022.64,-22.850361,-43.244415,979164.28
7426,Botafogo,Apartamento,115.4,2,1,4,1,22,22,1,1,1,0,0,2015.75,1280.68,-22.958976,-43.171028,1890775.91
7427,Campo Grande,Studio/Loft,34.5,1,0,1,0,18,12,1,0,1,1,1,275.3,141.05,-22.904572,-43.572971,164996.57
7428,Lagoa,Apartamento,88.4,2,0,3,0,30,28,0,0,1,0,0,2737.24,1107.31,-22.973692,-43.213966,1650741.49
7429,Vila Isabel,Apartamento,108.3,3,2,5,1,4,0,0,0,1,1,0,800.65,479.84,-22.911497,-43.247023,909434.17
7430,Niteroi,Apartamento,76.0,2,0,2,1,17,13,1,1,1,0,0,1000.51,359.21,-22.88722,-43.103355,570867.21
7431,Centro,Apartamento,73.4,2,0,4,0,20,6,1,0,0,0,0,526.65,503.84,-22.901156,-43.178706,443329.84
7432,Sao Cristovao,Studio/Loft,37.9,1,0,2,1,16,21,1,0,0,1,0,719.33,215.35,-22.889935,-43.237641,221979.39
7433,Engenho Novo,Apartamento,165.2,4,1,5,2,21,6,1,1,1,1,0,350.38,798.89,-22.911064,-43.281802,1145519.42
7434,Copacabana,Apartamento,123.5,4,3,4,2,1,17,0,1,0,1,0,1889.81,1276.53,-22.969188,-43.180867,1994051.37
7435,Leblon,Apartamento,76.4,3,0,4,0,20,1,1,0,0,0,1,1586.12,648.96,-22.989514,-43.2072,2198600.14
7436,Recreio,Apartamento,127.4,4,0,4,2,19,1,1,0,0,1,0,1156.43,1004.24,-23.0275,-43.460594,1211622.09
7437,Copacabana,Apartamento,90.3,2,1,2,2,21,5,1,0,0,0,0,2184.42,882.49,-22.981435,-43.183577,2004289.24
7438,Barra da Tijuca,Apartamento,103.3,3,0,4,2,19,10,1,0,1,1,0,1408.86,721.91,-22.999629,-43.365741,1267521.05
7439,Flamengo,Apartamento,99.6,2,1,2,1,8,18,1,0,1,1,0,1027.17,520.29,-22.938827,-43.184581,1491275.93
7440,Niteroi,Apartamento,38.7,1,0,1,0,26,11,1,0,1,1,0,823.19,234.6,-22.879654,-43.105287,433368.37
7441,Lapa,Apartamento,26.6,0,0,2,0,7,38,0,0,0,0,0,836.37,59.33,-22.914591,-43.193911,176544.8
7442,Centro,Flat,58.2,2,0,3,0,24,10,1,1,0,0,0,799.59,266.41,-22.910854,-43.16602,455220.92
7443,Engenho Novo,Apartamento,64.0,2,0,2,2,8,9,1,1,1,1,0,376.9,291.77,-22.912292,-43.276824,418418.57
7444,Lagoa,Cobertura,124.0,3,1,3,1,21,3,1,0,1,1,0,1650.69,1632.2,-22.986664,-43.212619,3133368.48
7445,Ipanema,Apartamento,64.8,2,1,3,2,8,1,1,0,0,0,0,3074.44,724.88,-22.976494,-43.220958,1456765.42
7446,Meier,Studio/Loft,47.9,2,1,4,0,26,38,1,1,0,1,1,903.08,182.45,-22.906814,-43.281708,266181.4
7447,Sao Cristovao,Cobertura,249.4,5,4,6,0,11,36,1,0,1,1,1,614.8,1391.68,-22.902281,-43.228147,2323403.13
7448,Barra da Tijuca,Studio/Loft,46.1,2,0,2,1,13,2,0,0,1,1,0,1448.62,339.16,-22.987699,-43.361374,468229.92
7449,Recreio,Apartamento,107.9,2,0,3,2,8,50,1,0,0,0,0,782.82,775.14,-23.021189,-43.471323,702200.74
7450,Jacarepagua,Apartamento,62.3,1,0,3,1,10,62,0,0,0,1,0,943.81,213.78,-22.956036,-43.369705,229543.73
7451,Flamengo,Apartamento,122.8,4,3,4,3,30,1,1,0,0,1,0,1511.17,1165.33,-22.949985,-43.193861,2050853.59
7452,Jardim Botanico,Cobertura,270.1,4,1,5,0,28,41,1,0,1,0,0,815.4,4475.79,-22.971821,-43.223678,3993416.56
7453,Barra da Tijuca,Casa,189.7,4,0,5,2,0,4,1,1,1,1,0,867.43,1566.42,-22.991221,-43.357971,2264105.88
7454,Vila Isabel,Cobertura,224.6,5,4,7,1,3,0,1,0,1,0,0,973.37,1436.53,-22.910864,-43.259764,2281216.19
7455,Campo Grande,Flat,67.1,2,0,3,0,19,8,1,0,1,1,0,452.52,171.09,-22.896846,-43.560217,231390.23
7456,Tijuca,Apartamento,66.7,2,0,3,2,26,4,1,0,0,1,0,1090.62,452.82,-22.928709,-43.226564,709127.17
7457,Ramos,Apartamento,139.1,3,0,5,0,18,4,1,0,1,0,0,648.92,716.24,-22.853985,-43.264564,788852.48
7458,Madureira,Apartamento,112.8,2,1,4,1,11,21,0,1,1,1,0,607.63,371.06,-22.874144,-43.348432,579284.29
7459,Copacabana,Apartamento,90.1,2,0,2,2,24,0,1,0,0,0,1,1029.04,930.58,-22.968356,-43.187209,2035607.85
7460,Meier,Casa,398.4,4,3,5,3,0,31,1,0,1,0,0,626.9,2420.76,-22.896845,-43.278094,2275596.8
7461,Recreio,Apartamento,53.6,1,0,1,0,19,5,1,0,0,0,0,660.16,461.32,-23.017051,-43.468633,444993.88
7462,Tijuca,Studio/Loft,33.9,0,0,1,0,6,7,1,1,1,0,0,943.12,220.75,-22.913816,-43.227553,303047.2
7463,Ipanema,Apartamento,68.5,1,0,2,0,10,41,1,0,0,1,0,1620.06,970.12,-22.974929,-43.19632,1118811.49
7464,Niteroi,Apartamento,103.9,2,0,3,2,3,64,0,0,1,1,0,777.5,607.17,-22.89249,-43.106991,581389.06
7465,Campo Grande,Apartamento,144.4,4,1,6,2,28,8,1,0,1,1,0,489.73,545.11,-22.917707,-43.554873,637534.81
7466,Leblon,Studio/Loft,29.7,0,0,2,1,6,4,0,1,0,0,1,1655.78,433.59,-22.975673,-43.218237,857939.38
7467,Botafogo,Studio/Loft,86.8,2,0,4,2,2,10,1,0,0,0,0,1653.99,1410.63,-22.94766,-43.171104,1110279.99
7468,Botafogo,Flat,46.6,2,0,2,2,28,9,1,0,0,1,0,1646.96,385.28,-22.937017,-43.180132,651366.24
7469,Madureira,Studio/Loft,41.6,1,0,2,1,8,3,1,1,0,0,0,478.04,111.39,-22.868232,-43.342274,188369.17
7470,Vila Isabel,Flat,55.0,2,1,2,0,20,2,0,0,0,1,1,978.42,233.66,-22.905056,-43.262209,611597.44
7471,Botafogo,Apartamento,91.7,3,2,4,0,29,8,1,0,1,1,0,1156.63,875.42,-22.942175,-43.167951,1435970.68
7472,Centro,Apartamento,65.6,2,0,2,1,4,17,0,0,0,1,0,545.65,535.58,-22.90366,-43.185798,463143.89
